AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,SOILMAPUNI,SOIL1,PROP1,PRID1,SOIL2,PROP2,PRID2,SOIL3,PROP3,PRID3,SOIL4,PROP4,PRID4,SOIL5,PROP5,PRID5,SOIL6,PROP6,PRID6,SOIL7,PROP7,PRID7,SOIL8,PROP8,PRID8,SOIL9,PROP9,PRID9,SOIL10,PROP10,PRID10,longitude,latitude
0.290922,3.652718,1608,1945,RO,RO0042,RO,42.0,RO42,RO,42.0,CHl5VRe5CHh4CHk4FLe5 [RO42],CHl,15.0,MD19,VRe,15.0,RO 6335,CHh,30.0,RO 6293,CHk,25.0,RO 7110,FLe,15.0,RO 3656,,,,,,,,,,,,,,,,27.98614394313462,46.214544549961204
0.007364,0.684821,1609,2288,UA,UAns1,,,UAns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.618165362540534,46.63373250298175
0.006034,0.570742,1610,2289,UA,UAns1,,,UAns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.713470045535818,46.65685491653317
0.121968,1.533386,1611,2157,HU,HU0087,HU,87.0,HU87,HU,87.0,FLe3PHg3 [HU87],FLe,57.0,HU381,PHg,43.0,HU201,,,,,,,,,,,,,,,,,,,,,,,,,19.035422350878562,46.517007771235576
0.04067,1.931439,1612,2343,MD,MD0004,MD,4.0,MD4,MD,4.0,CHh3CHk4FLe5GLm5 [MD4],CHh,50.0,MD15,CHk,20.0,MD16,FLe,15.0,MD17,GLm,15.0,MD18,,,,,,,,,,,,,,,,,,,29.76889221650782,46.56998293902519
0.01994,0.996528,1613,2158,HU,HU0086,HU,86.0,HU86,HU,86.0,HSf1 [HU86],HSf,100.0,HU364,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.515100516136627,46.672139472531065
0.073658,1.289868,1614,2159,HU,HU0088,HU,88.0,HU88,HU,88.0,CHk3CMe4LVh4 [HU88],CHk,54.0,HU191_2,CMe,23.0,HU131_1,LVh,23.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,18.507298972732535,46.543529378621564
0.248657,4.096804,1615,2290,UA,UA0044,UA,44.0,UA44,UA,44.0,ARb1 [UA44],ARb,100.0,UA-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.60893268884563,46.49807565401017
0.249008,2.744452,1616,2291,UA,UA0040,UA,40.0,UA40,UA,40.0,CHk2CHh3 [UA40],CHk,60.0,UA-018,CHh,40.0,UA-086,,,,,,,,,,,,,,,,,,,,,,,,,30.362801319095244,46.47191807326035
0.038718,1.102963,1617,2160,HU,HU0089,HU,89.0,HU89,HU,89.0,LVh2CMe4GLm4 [HU89],LVh,60.0,HU112_3,CMe,20.0,HU131_1,GLm,20.0,HU321,,,,,,,,,,,,,,,,,,,,,,17.346921968135685,46.56873124693446
0.154403,2.392557,1618,2161,HU,HU0090,HU,90.0,HU90,HU,90.0,PHg2PHh4 [HU90],PHg,72.0,HU201,PHh,28.0,HU202,,,,,,,,,,,,,,,,,,,,,,,,,20.882965060183526,46.541402478152094
0.187818,2.263369,1619,2162,HU,HU0091,HU,91.0,HU91,HU,91.0,LVh1 [HU91],LVh,100.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.528637365787095,46.282083032833256
0.07162,1.378065,1620,2163,HU,HU0092,HU,92.0,HU92,HU,92.0,FLe1 [HU92],FLe,100.0,HU381,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82164723274395,46.33146508949816
0.030416,0.721148,1621,1946,RO,RO0035,RO,35.0,RO35,RO,35.0,CMd2CMe5LVh5 [RO35],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,22.27132165154781,46.530116103019914
0.102997,1.727618,1622,2164,HU,HU0093,HU,93.0,HU93,HU,93.0,LVh1 [HU93],LVh,100.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.236391540579064,46.347163716072686
0.119057,2.257145,1623,1947,RO,RO0011,RO,11.0,RO11,RO,11.0,PHh4PHl5LVh5PHc4CMe4 [RO11],PHh,30.0,RO 7107,PHl,15.0,RO 3387,LVh,15.0,RO 6359,PHc,20.0,RO 7117,CMe,20.0,RO 6300,,,,,,,,,,,,,,,,24.16467550024958,46.38408354885698
0.068614,2.174924,1624,2344,MD,MD0012,MD,12.0,MD12,MD,12.0,CHl4CHh3CHk4 [MD12],CHl,35.0,MD43,CHh,40.0,MD44,CHk,25.0,MD45,,,,,,,,,,,,,,,,,,,,,,28.442917679171313,46.35114181846522
0.202586,2.040318,1625,2165,HU,HU0094,HU,94.0,HU94,HU,94.0,ARc2VRe4 [HU94],ARc,64.0,HU41,VRe,36.0,HU301_2,,,,,,,,,,,,,,,,,,,,,,,,,19.811106982430505,46.378866900809015
0.104403,1.827033,1626,2166,HU,HU0095,HU,95.0,HU95,HU,95.0,CHk4PHh4CMe4 [HU95],CHk,39.0,HU191_2,PHh,39.0,HU161,CMe,22.0,HU131_1,,,,,,,,,,,,,,,,,,,,,,18.008473243451455,46.45180620048415
0.25429,3.522141,1627,1948,RO,RO0035,RO,35.0,RO35,RO,35.0,CMd2CMe5LVh5 [RO35],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,23.186511440914316,46.268313109598
0.058511,1.501992,1628,2167,HU,HU0096,HU,96.0,HU96,HU,96.0,ARc1 [HU96],ARc,100.0,HU41,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.234694410915885,46.38503879494323
0.777422,6.830166,1629,2292,UA,UA0041,UA,41.0,UA41,UA,41.0,CHk1 [UA41],CHk,100.0,UA-026,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.20307104373382,46.012928873440906
0.476875,5.463646,1630,2345,MD,MD0010,MD,10.0,MD10,MD,10.0,CHh4CHk3FLe4 [MD10],CHh,30.0,MD37,CHk,40.0,MD38,FLe,30.0,MD39,,,,,,,,,,,,,,,,,,,,,,28.572657303527848,46.02341765948884
0.125852,2.154121,1631,1949,RO,RO0029,RO,29.0,RO29,RO,29.0,LVh3PDj5PHh5CMe5 [RO29],LVh,55.0,RO 6359,PDj,15.0,RO 3369,PHh,15.0,RO 7107,CMe,15.0,RO 6300,,,,,,,,,,,,,,,,,,,24.926079699619795,46.36931005006319
0.440309,3.900568,1632,1950,RO,RO0003,RO,3.0,RO3,RO,3.0,CHk4PHh4LVx5FLe5 [RO3],CHk,35.0,RO 7110,PHh,35.0,RO 7107,LVx,15.0,RO 7104,FLe,15.0,RO 3656,,,,,,,,,,,,,,,,,,,21.15376426314563,46.087185778576135
0.067905,1.924109,1633,1951,RO,RO0015,RO,15.0,RO15,RO,15.0,CMd2CMe4FLe4 [RO15],CMd,60.0,RO 477,CMe,20.0,RO 6300,FLe,20.0,RO 3656,,,,,,,,,,,,,,,,,,,,,,23.109086840214434,46.41130384986682
0.000127,0.062399,1634,2293,UA,UA0043,UA,43.0,UA43,UA,43.0,CHk2PLm3 [UA43],CHk,60.0,UA-009,PLm,40.0,UA-125,,,,,,,,,,,,,,,,,,,,,,,,,32.30901606431132,46.51165029611398
0.05496,1.06352,1635,2168,HU,HU0097,HU,97.0,HU97,HU,97.0,LVh2PHh4 [HU97],LVh,63.0,HU112_3,PHh,37.0,HU161,,,,,,,,,,,,,,,,,,,,,,,,,18.364062636702343,46.34147565398235
0.029411,0.776761,1636,1952,RO,RO0004,RO,4.0,RO4,RO,4.0,LVj3VRe4PDj4LVx5 [RO4],LVj,40.0,RO 6367,VRe,25.0,RO 6335,PDj,20.0,RO 3369,LVx,15.0,RO 7104,,,,,,,,,,,,,,,,,,,21.84711931668947,46.32835955836482
0.000684,0.183836,1637,2294,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,31.750946710171313,46.39576815017822
0.046743,0.967517,1638,2169,HU,HU0098,HU,98.0,HU98,HU,98.0,PHh2VRe4 [HU98],PHh,62.0,HU202,VRe,38.0,HU302,,,,,,,,,,,,,,,,,,,,,,,,,21.024310869009856,46.346084616941425
0.049294,1.295307,1639,2295,UA,UAns1,,,UAns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.322443690668983,46.249915452723236
0.125487,2.603334,1640,1953,RO,RO0029,RO,29.0,RO29,RO,29.0,LVh3PDj5PHh5CMe5 [RO29],LVh,55.0,RO 6359,PDj,15.0,RO 3369,PHh,15.0,RO 7107,CMe,15.0,RO 6300,,,,,,,,,,,,,,,,,,,24.777936560145655,46.16370642734849
0.07473,1.567306,1641,1954,RO,RO0011,RO,11.0,RO11,RO,11.0,PHh4PHl5LVh5PHc4CMe4 [RO11],PHh,30.0,RO 7107,PHl,15.0,RO 3387,LVh,15.0,RO 6359,PHc,20.0,RO 7117,CMe,20.0,RO 6300,,,,,,,,,,,,,,,,24.2819481261617,46.24817245751831
0.062899,1.570989,1642,2170,HU,HU0099,HU,99.0,HU99,HU,99.0,VRe2FLe4 [HU99],VRe,63.0,HU302,FLe,37.0,HU382_2,,,,,,,,,,,,,,,,,,,,,,,,,20.365035525784307,46.2303238211331
0.019429,0.625336,1643,2171,HU,HU0100,HU,100.0,HU100,HU,100.0,CMe2PHh3 [HU100],CMe,60.0,HU131_1,PHh,40.0,HU161,,,,,,,,,,,,,,,,,,,,,,,,,18.643610359617824,46.301672891932945
0.003863,1.12097,1644,2296,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,31.644712067001485,46.27460066931677
0.0858,1.62915,1645,2172,HU,HU0101,HU,101.0,HU101,HU,101.0,CMe3LVh3 [HU101],CMe,51.0,HU131_1,LVh,49.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,17.922587086129344,46.26955131135537
0.177611,2.488915,1646,2173,HU,HU0102,HU,102.0,HU102,HU,102.0,PHh2ARc4 [HU102],PHh,75.0,HU192_1,ARc,25.0,HU41,,,,,,,,,,,,,,,,,,,,,,,,,19.262050139814644,46.16044034393255
0.000507,0.277162,1647,2297,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,31.756473003198476,46.31425085617165
0.263329,3.606617,1648,1955,RO,RO0024,RO,24.0,RO24,RO,24.0,LVh3PDj4PHc4CMe4 [RO24],LVh,40.0,RO 6359,PDj,20.0,RO 3369,PHc,20.0,RO 7117,CMe,20.0,RO 6300,,,,,,,,,,,,,,,,,,,24.8069279341533,46.00190744825066
0.04124,2.19179,1649,2174,HU,HU0103,HU,103.0,HU103,HU,103.0,FLe2LVh4 [HU103],FLe,73.0,HU381,LVh,27.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,17.232883137242627,46.110522405736084
0.089533,1.836419,1650,1956,RO,RO0034,RO,34.0,RO34,RO,34.0,CMd2PZb4 [RO34],CMd,75.0,RO 477,PZb,25.0,RO 3372,,,,,,,,,,,,,,,,,,,,,,,,,21.976439297821674,46.19742985039677
0.021195,0.781373,1651,2175,HU,HU0104,HU,104.0,HU104,HU,104.0,LVh1 [HU104],LVh,100.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.215037454512974,46.21812944519849
0.000107,0.044636,1652,2298,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,31.732037647220174,46.285379349375255
0.13369,1.921866,1653,1957,RO,RO0033,RO,33.0,RO33,RO,33.0,LVh2CMe5CMd5 [RO33],LVh,70.0,RO 6359,CMe,15.0,RO 6300,CMd,15.0,RO 477,,,,,,,,,,,,,,,,,,,,,,22.530533304085637,46.14394230784758
0.2531,4.622623,1654,1958,RO,RO0027,RO,27.0,RO27,RO,27.0,CMd2CMe5LVh5 [RO27],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,25.39203402581878,45.93051570777681
0.289188,7.05188,1655,2299,UA,UAns1,,,UAns1,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.58125988748764,45.8925580597045
0.038511,1.278481,1656,2176,HU,HU0105,HU,105.0,HU105,HU,105.0,LVh2LPk4 [HU105],LVh,69.0,HU112_3,LPk,31.0,HU71,,,,,,,,,,,,,,,,,,,,,,,,,18.259104428320708,46.159544710323516
9.7e-05,0.047853,1657,2300,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,31.686605850952084,46.26682017926349
0.139023,1.855088,1658,2177,HU,HU0140,HU,140.0,HU140,HU,140.0,LVh4PHh4CMe4CMe5 [HU140],LVh,35.0,HU112_3,PHh,26.0,HU161,CMe,24.0,HU131_1,CMe,15.0,HU131_1,,,,,,,,,,,,,,,,,,,18.44341942232749,46.066463902045555
0.684502,7.434788,1659,2301,UA,UA0042,UA,42.0,UA42,UA,42.0,CHk2CHk4 [UA42],CHk,70.0,UA-124,CHk,30.0,UA-026,,,,,,,,,,,,,,,,,,,,,,,,,29.548111719409018,45.732522794058
0.000145,0.107832,1660,2302,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,34.967089400713135,46.2462135367609
0.059124,1.324349,1661,2178,HU,HU0106,HU,106.0,HU106,HU,106.0,LVh1 [HU106],LVh,100.0,HU112_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.839908074699,46.111734973067215
3.680746,20.37142,1662,1959,RO,RO0003,RO,3.0,RO3,RO,3.0,CHk4PHh4LVx5FLe5 [RO3],CHk,35.0,RO 7110,PHh,35.0,RO 7107,LVx,15.0,RO 7104,FLe,15.0,RO 3656,,,,,,,,,,,,,,,,,,,25.94391585187362,44.542477020304155
0.045596,0.953907,1663,2179,HU,HU0107,HU,107.0,HU107,HU,107.0,FLe1 [HU107],FLe,100.0,HU381,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854587550007793,46.053437365258745
0.095162,1.751971,1664,1960,RO,RO0002,RO,2.0,RO2,RO,2.0,FLe3VRe5SNg5VRe4 [RO2],FLe,50.0,RO 3656,VRe,15.0,RO 6349,SNg,15.0,RO 468,VRe,20.0,RO 6335,,,,,,,,,,,,,,,,,,,20.58270527290112,46.070937204187764
0.006678,0.546457,1665,2303,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,34.213600017521586,46.11250129934754
0.000127,0.098209,1666,2304,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,32.009073937960906,46.181391223842894
0.000578,0.303387,1667,2305,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,32.122614715987595,46.161423663053924
0.244769,2.900597,1668,1961,RO,RO0011,RO,11.0,RO11,RO,11.0,PHh4PHl5LVh5PHc4CMe4 [RO11],PHh,30.0,RO 7107,PHl,15.0,RO 3387,LVh,15.0,RO 6359,PHc,20.0,RO 7117,CMe,20.0,RO 6300,,,,,,,,,,,,,,,,23.82862843484552,45.94199117673447
0.197106,3.051305,1669,1962,RO,RO0009,RO,9.0,RO9,RO,9.0,PHh3LVj4FLm4FLe5 [RO9],PHh,40.0,RO 7107,LVj,20.0,RO 6367,FLm,25.0,RO 6144,FLe,15.0,RO 3656,,,,,,,,,,,,,,,,,,,25.81537221881925,45.87785231989035
0.044,2.560302,1670,2306,UA,UA0056,UA,56.0,UA56,UA,56.0,ARb1 [UA56],ARb,100.0,UA-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.995748218281655,45.75799285660738
0.112329,1.927623,1671,1963,RO,RO0027,RO,27.0,RO27,RO,27.0,CMd2CMe5LVh5 [RO27],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,22.936863919321127,46.01185131055107
0.400332,5.2546,1672,1964,RO,RO0020,RO,20.0,RO20,RO,20.0,LVh3CMe4LVj4 [RO20],LVh,45.0,RO 6359,CMe,35.0,RO 6300,LVj,20.0,RO 6367,,,,,,,,,,,,,,,,,,,,,,22.015640123091263,45.70653973918569
0.006802,1.063545,1673,2307,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,32.88174337012192,46.038745391273274
0.037672,1.421914,1674,2180,HU,HU0172,HU,172.0,HU172,HU,172.0,CMe3PHh4PHh4LPk5 [HU172],CMe,41.0,HU131_1,PHh,22.0,HU161,PHh,22.0,HU192_1,LPk,15.0,HU71,,,,,,,,,,,,,,,,,,,18.16237425713318,45.93978859283283
0.106303,3.777638,1675,1965,RO,RO0014,RO,14.0,RO14,RO,14.0,FLe1 [RO14],FLe,100.0,RO 3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.68772606963774,45.83656478096036
0.021171,0.686053,1676,2181,HU,HU0108,HU,108.0,HU108,HU,108.0,FLe3PHg3 [HU108],FLe,51.0,HU381,PHg,49.0,HU201,,,,,,,,,,,,,,,,,,,,,,,,,18.702848263742407,45.953812638871774
0.057159,1.484925,1677,2182,HU,HU0109,HU,109.0,HU109,HU,109.0,FLe3VRe3 [HU109],FLe,55.0,HU381,VRe,45.0,HU301_1,,,,,,,,,,,,,,,,,,,,,,,,,17.903475139451707,45.92110211530566
0.801853,14.93556,1678,1966,RO,RO0002,RO,2.0,RO2,RO,2.0,FLe3VRe5SNg5VRe4 [RO2],FLe,50.0,RO 3656,VRe,15.0,RO 6349,SNg,15.0,RO 468,VRe,20.0,RO 6335,,,,,,,,,,,,,,,,,,,27.47754155556461,44.858083921771836
0.007425,0.510327,1679,2346,MD,MD0002,MD,2.0,MD2,MD,2.0,PHl5CHl5CHh3FLe4 [MD2],PHl,15.0,MD7,CHl,15.0,MD8,CHh,45.0,MD9,FLe,25.0,MD10,,,,,,,,,,,,,,,,,,,28.67184660983183,45.88197588065872
0.041946,1.15733,1680,2183,HU,HU0110,HU,110.0,HU110,HU,110.0,PHh2FLe4 [HU110],PHh,63.0,HU161,FLe,37.0,HU381,,,,,,,,,,,,,,,,,,,,,,,,,18.48620284712974,45.858780684237374
0.049856,1.86729,1681,2184,HU,HU0111,HU,111.0,HU111,HU,111.0,FLe1 [HU111],FLe,100.0,HU381,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95462283252222,45.83332014420357
0.068544,2.143062,1682,1967,RO,RO0010,RO,10.0,RO10,RO,10.0,PDj3CMd4LVj4 [RO10],PDj,55.0,RO 3369,CMd,25.0,RO 477,LVj,20.0,RO 6367,,,,,,,,,,,,,,,,,,,,,,24.831414062833993,45.78002829230092
0.219759,2.981911,1683,1968,RO,RO0026,RO,26.0,RO26,RO,26.0,CMd2CMe4LVh5 [RO26],CMd,65.0,RO 477,CMe,20.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,22.624843381840716,45.704669917764214
5.5e-05,0.036515,1684,2308,UA,UA0080,UA,80.0,UA80,UA,80.0,KSl3KSh3 [UA80],KSl,51.0,UA-016,KSh,49.0,UA-019,,,,,,,,,,,,,,,,,,,,,,,,,33.53439470990895,45.878607156086545
0.37848,3.887285,1685,1969,RO,RO0002,RO,2.0,RO2,RO,2.0,FLe3VRe5SNg5VRe4 [RO2],FLe,50.0,RO 3656,VRe,15.0,RO 6349,SNg,15.0,RO 468,VRe,20.0,RO 6335,,,,,,,,,,,,,,,,,,,21.31053771814433,45.64800165559912
0.208111,3.367382,1686,1970,RO,RO0026,RO,26.0,RO26,RO,26.0,CMd2CMe4LVh5 [RO26],CMd,65.0,RO 477,CMe,20.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,23.29187900996268,45.61317369998063
0.102584,1.264163,1687,1971,RO,RO0005,RO,5.0,RO5,RO,5.0,CHk1KSk4 [RO5],CHk,80.0,RO 7110,KSk,20.0,RO 6139,,,,,,,,,,,,,,,,,,,,,,,,,27.864501137764403,45.632140639099106
0.30298,3.11249,1688,1972,RO,RO0040,RO,40.0,RO40,RO,40.0,PZb3CMd4PZh4 [RO40],PZb,50.0,RO 3372,CMd,30.0,RO 477,PZh,20.0,RO 6337,,,,,,,,,,,,,,,,,,,,,,23.84728821555293,45.53707576504706
0.493155,4.661196,1689,2309,UA,UA0051,UA,51.0,UA51,UA,51.0,CHk1 [UA51],CHk,100.0,UA-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.36549123687845,45.50293883697711
0.039671,0.877435,1690,1973,RO,RO0034,RO,34.0,RO34,RO,34.0,CMd2PZb4 [RO34],CMd,75.0,RO 477,PZb,25.0,RO 3372,,,,,,,,,,,,,,,,,,,,,,,,,22.457646961827052,45.64470353178735
0.191399,2.401686,1691,1974,RO,RO0040,RO,40.0,RO40,RO,40.0,PZb3CMd4PZh4 [RO40],PZb,50.0,RO 3372,CMd,30.0,RO 477,PZh,20.0,RO 6337,,,,,,,,,,,,,,,,,,,,,,24.775139424407804,45.57550603876678
0.241764,3.713121,1692,1975,RO,RO0004,RO,4.0,RO4,RO,4.0,LVj3VRe4PDj4LVx5 [RO4],LVj,40.0,RO 6367,VRe,25.0,RO 6335,PDj,20.0,RO 3369,LVx,15.0,RO 7104,,,,,,,,,,,,,,,,,,,21.53995429349771,45.33409521352407
0.029155,0.926665,1693,1976,RO,RO0015,RO,15.0,RO15,RO,15.0,CMd2CMe4FLe4 [RO15],CMd,60.0,RO 477,CMe,20.0,RO 6300,FLe,20.0,RO 3656,,,,,,,,,,,,,,,,,,,,,,24.267108852874102,45.417201218315256
0.2665,3.69557,1694,1977,RO,RO0028,RO,28.0,RO28,RO,28.0,CMd3LVj4CMe4PDj5 [RO28],CMd,40.0,RO 477,LVj,25.0,RO 6367,CMe,20.0,RO 6300,PDj,15.0,RO 3369,,,,,,,,,,,,,,,,,,,25.740742896368165,45.28402375942793
0.165646,2.407547,1695,1978,RO,RO0035,RO,35.0,RO35,RO,35.0,CMd2CMe5LVh5 [RO35],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,24.720748795400006,45.37894013644269
0.442122,6.457017,1696,1979,RO,RO0037,RO,37.0,RO37,RO,37.0,PZb3CMd4LPq5 [RO37],PZb,55.0,RO 3372,CMd,30.0,RO 477,LPq,15.0,RO 7025,,,,,,,,,,,,,,,,,,,,,,23.04926540373917,45.272790024194414
0.03209,0.700531,1697,1980,RO,RO0040,RO,40.0,RO40,RO,40.0,PZb3CMd4PZh4 [RO40],PZb,50.0,RO 3372,CMd,30.0,RO 477,PZh,20.0,RO 6337,,,,,,,,,,,,,,,,,,,,,,25.359209517304926,45.40037650589606
0.109363,1.435683,1698,1981,RO,RO0019,RO,19.0,RO19,RO,19.0,CMd3LVh4LPk4 [RO19],CMd,50.0,RO 477,LVh,20.0,RO 6359,LPk,30.0,RO 7023,,,,,,,,,,,,,,,,,,,,,,21.832650311291882,45.27406676795685
0.325885,3.268559,1699,2310,UA,UA0055,UA,55.0,UA55,UA,55.0,CHl1 [UA55],CHl,100.0,UA-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.06232426921005,45.242417805743365
7.8e-05,0.038182,1700,2311,UA,UA0042,UA,42.0,UA42,UA,42.0,CHk2CHk4 [UA42],CHk,70.0,UA-124,CHk,30.0,UA-026,,,,,,,,,,,,,,,,,,,,,,,,,29.778548303434626,45.44323259949346
0.424623,5.404771,1701,1982,RO,RO0001,RO,1.0,RO1,RO,1.0,FLm3FLc5HSt4ARc5 [RO1],FLm,43.0,RO 6144,FLc,15.0,RO 6146,HSt,27.0,RO 7116,ARc,15.0,RO 6148,,,,,,,,,,,,,,,,,,,29.240531344333935,45.14496494434396
0.164187,1.900408,1702,2312,UA,UA0053,UA,53.0,UA53,UA,53.0,CHg1 [UA53],CHg,100.0,UA-126,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.92455030788677,45.25023720924449
0.00986,0.736698,1703,2313,UA,UA0052,UA,52.0,UA52,UA,52.0,CHk1 [UA52],CHk,100.0,UA-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00184037301179,45.38879466384808
0.08904,2.545228,1704,2314,UA,UA0052,UA,52.0,UA52,UA,52.0,CHk1 [UA52],CHk,100.0,UA-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43663751170804,45.18060879075655
0.439084,6.399113,1705,1983,RO,RO0026,RO,26.0,RO26,RO,26.0,CMd2CMe4LVh5 [RO26],CMd,65.0,RO 477,CMe,20.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,22.157019156236093,44.859240395483965
0.764941,9.046282,1706,1984,RO,RO0005,RO,5.0,RO5,RO,5.0,CHk1KSk4 [RO5],CHk,80.0,RO 7110,KSk,20.0,RO 6139,,,,,,,,,,,,,,,,,,,,,,,,,28.322776859976198,44.54706044010071
0.089633,1.716485,1707,1985,RO,RO0035,RO,35.0,RO35,RO,35.0,CMd2CMe5LVh5 [RO35],CMd,70.0,RO 477,CMe,15.0,RO 6300,LVh,15.0,RO 6359,,,,,,,,,,,,,,,,,,,,,,24.04460580625058,45.158978878207684
0.093331,1.384136,1708,1986,RO,RO0034,RO,34.0,RO34,RO,34.0,CMd2PZb4 [RO34],CMd,75.0,RO 477,PZb,25.0,RO 3372,,,,,,,,,,,,,,,,,,,,,,,,,21.981952883635074,45.10147619992999
0.043218,1.265302,1709,1987,RO,RO0001,RO,1.0,RO1,RO,1.0,FLm3FLc5HSt4ARc5 [RO1],FLm,43.0,RO 6144,FLc,15.0,RO 6146,HSt,27.0,RO 7116,ARc,15.0,RO 6148,,,,,,,,,,,,,,,,,,,27.956499038968165,45.03624520968655
0.171786,2.207976,1710,1988,RO,RO0031,RO,31.0,RO31,RO,31.0,LVh2CMe4PDj5 [RO31],LVh,60.0,RO 6359,CMe,25.0,RO 6300,PDj,15.0,RO 3369,,,,,,,,,,,,,,,,,,,,,,24.736476636832396,45.13386553528652
0.033496,0.771795,1711,1989,RO,RO0040,RO,40.0,RO40,RO,40.0,PZb3CMd4PZh4 [RO40],PZb,50.0,RO 3372,CMd,30.0,RO 477,PZh,20.0,RO 6337,,,,,,,,,,,,,,,,,,,,,,22.60500785277805,45.20409838705736
0.059181,1.157684,1712,1990,RO,RO0022,RO,22.0,RO22,RO,22.0,LVh2CMe3 [RO22],LVh,60.0,RO 6359,CMe,40.0,RO 6300,,,,,,,,,,,,,,,,,,,,,,,,,28.4114009778486,45.12766122421155
0.000446,0.166357,1713,2315,UA,UA0055,UA,55.0,UA55,UA,55.0,CHl1 [UA55],CHl,100.0,UA-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55010570772517,45.26430776894332
